date,quarter,day,Team Code,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,productivity_score
2016-03-09,Quarter2,Tuesday,12,15.26,1069.0,4080,63,0.0,0,0,34.0,80.04
2016-03-09,Quarter2,Tuesday,3,30.1,756.0,6960,63,0.0,0,1,58.0,80.007
3/10/2015,Quarter2,Tuesday,11,11.41,338.0,3420,50,0.0,0,0,58.0,80.003
2016-03-09,Quarter2,Tuesday,11,2.9,,960,0,0.0,0,0,8.0,75.823
3/10/2015,Quarter2,Tuesday,10,21.82,1499.0,6000,34,0.0,0,0,50.0,75.061
2016-03-09,Quarter2,Tuesday,9,18.79,1247.0,6240,45,0.0,0,0,52.0,75.04
3/10/2015,Quarter2,Tuesday,2,3.9,,960,0,0.0,0,0,8.0,74.1
3/10/2015,Quarter2,Tuesday,8,30.48,923.0,6840,30,0.0,0,1,57.0,70.051
3/10/2015,Quarter2,Tuesday,6,23.41,1180.0,4560,30,0.0,0,1,38.0,70.025
2016-03-09,Quarter2,Tuesday,2,16.1,957.0,5400,40,0.0,0,1,45.0,70.005
2016-03-09,Quarter2,Tuesday,5,26.82,1001.0,7080,26,0.0,0,1,59.0,65.004
3/10/2015,Quarter2,Tuesday,7,30.48,1017.0,6840,25,0.0,0,1,57.0,63.04
2016-03-09,Quarter2,Tuesday,8,3.9,,960,0,0.0,0,0,8.0,56.063
2016-03-09,Quarter2,Tuesday,7,3.9,,960,0,0.0,0,0,8.0,56.063
2016-03-09,Quarter2,Tuesday,10,2.9,,960,0,0.0,0,0,8.0,39.875
3/11/2015,Quarter2,Wednesday,12,4.6,,2160,0,0.0,0,0,9.0,92.284
3/11/2015,Quarter2,Wednesday,11,2.9,,2400,0,0.0,0,0,10.0,87.403
3/11/2015,Quarter2,Wednesday,2,3.9,,1920,0,0.0,0,0,8.0,81.927
3/11/2015,Quarter2,Wednesday,4,3.94,,1920,0,0.0,0,0,8.0,81.331
3/11/2015,Quarter2,Wednesday,1,3.94,,1920,0,0.0,0,0,8.0,81.262
2016-03-10,Quarter2,Wednesday,12,15.26,470.0,4080,63,0.0,0,0,34.0,80.04
3/11/2015,Quarter2,Wednesday,3,30.1,735.0,6960,63,0.0,0,1,58.0,80.007
2016-03-10,Quarter2,Wednesday,11,11.41,560.0,3420,50,0.0,0,0,58.0,80.003
2016-03-10,Quarter2,Wednesday,3,4.6,,1920,0,0.0,0,0,8.0,78.663
3/11/2015,Quarter2,Wednesday,5,3.94,,1440,0,0.0,0,0,12.0,75.885
3/11/2015,Quarter2,Wednesday,10,21.82,1674.0,6000,34,0.0,0,0,50.0,75.061
3/11/2015,Quarter2,Wednesday,9,18.79,290.0,5040,45,0.0,0,0,52.0,75.035
2016-03-10,Quarter2,Wednesday,2,16.1,971.0,5400,45,0.0,0,1,45.0,75.014
2016-03-10,Quarter2,Wednesday,1,26.82,1322.0,7080,45,0.0,0,0,59.0,75.005
2016-03-10,Quarter2,Wednesday,4,26.82,1054.0,7080,45,0.0,0,0,59.0,75.005
2016-03-10,Quarter2,Wednesday,5,26.82,992.0,6960,30,0.0,0,1,58.0,70.056
3/11/2015,Quarter2,Wednesday,8,30.48,914.0,6840,30,0.0,0,1,57.0,70.051
3/11/2015,Quarter2,Wednesday,6,23.41,1128.0,4560,40,0.0,0,1,38.0,70.025
3/11/2015,Quarter2,Wednesday,7,30.48,935.0,6840,26,0.0,0,1,57.0,65.06
2016-03-10,Quarter2,Wednesday,10,2.9,,960,0,0.0,0,0,8.0,62.833
2016-03-10,Quarter2,Wednesday,8,3.9,,960,0,0.0,0,0,8.0,62.562
2016-03-10,Quarter2,Wednesday,7,3.9,,960,0,0.0,0,0,8.0,62.562
2016-03-10,Quarter2,Wednesday,9,2.9,,1800,0,0.0,0,0,15.0,50.589
2016-03-10,Quarter2,Wednesday,6,2.9,,720,0,0.0,0,0,6.0,39.472
